;Column Labels;;;;;;;;;;;;
Row Labels;A;B;C;D;E;F;G;H;I;J;K;L;Grand Total
11668;0;0;0;1;0;0;0;0;1;0;0;0;2
11669;0;0;0;0;0;0;0;0;0;0;0;0;0
11670;0;0;1;1;0;1;1;2;0;1;0;0;7
11671;0;0;0;0;0;0;0;0;0;0;0;0;0
11672;0;0;0;2;0;1;0;0;1;0;0;0;4
11673;0;10;0;0;0;2;0;0;8;0;0;0;20
11674;0;0;0;2;0;0;0;0;2;0;0;0;4
11675;0;1;0;1;0;0;0;1;2;0;0;0;5
11676;0;0;0;0;0;0;0;0;0;0;0;0;0
11677;0;0;0;1;0;1;0;0;1;0;0;0;3
11678;0;0;0;0;0;0;0;0;0;0;0;0;0
11679;0;0;0;1;0;0;0;0;1;0;0;0;2
11680;0;0;0;0;0;0;0;0;0;0;0;0;0
11681;0;0;0;2;0;0;0;1;2;0;0;0;5
11682;0;0;0;2;0;0;0;0;2;0;0;0;4
11683;0;0;0;0;0;1;1;0;0;0;0;0;2
11684;0;0;0;0;0;0;0;0;0;0;0;0;0
11685;0;0;0;2;0;0;0;0;2;0;0;0;4
11686;0;0;0;0;0;0;0;0;0;0;0;0;0
11687;0;0;0;1;0;1;0;0;0;0;0;0;2
11688;0;0;0;0;0;0;0;0;0;0;0;0;0
11689;0;0;1;0;0;0;0;1;0;1;0;0;3
11690;0;0;0;0;0;0;0;0;0;0;0;0;0
11691;1;0;0;1;0;2;0;2;0;0;0;0;6
11692;0;0;0;2;0;1;0;0;1;0;0;0;4
11693;0;0;0;3;0;0;0;2;3;0;0;0;8
11694;0;0;0;2;0;0;1;0;1;0;0;0;4
11695;0;1;0;0;0;1;0;0;0;0;0;0;2
11696;0;0;0;0;0;0;0;0;0;0;0;0;0
11697;0;0;0;0;0;0;0;0;0;0;0;0;0
11698;0;0;0;1;0;0;0;1;1;0;1;0;4
11699;0;0;0;1;0;0;1;0;1;0;0;0;3
11700;0;0;0;1;0;2;0;1;0;0;0;0;4
11701;0;0;0;0;0;0;0;0;0;0;0;0;0
11702;0;0;0;1;0;0;0;0;1;0;0;0;2
11703;0;0;0;0;0;0;0;0;0;0;0;0;0
11704;0;0;0;1;0;1;3;0;0;0;0;0;5
11705;0;0;0;3;0;0;0;1;3;0;0;0;7
11706;0;0;0;0;0;0;0;0;0;0;0;0;0
11707;0;4;0;0;0;0;0;0;0;0;0;4;8
11708;0;0;0;0;0;0;0;0;0;0;0;0;0
11709;3;0;0;3;0;4;1;0;1;0;0;0;12
11710;0;0;0;2;0;0;0;0;2;0;0;0;4
11711;0;0;0;0;0;0;0;1;0;0;4;0;5
11712;0;0;1;1;0;1;0;1;0;1;0;0;5
11713;0;0;0;0;0;0;0;0;0;0;0;0;0
11714;0;0;5;3;0;6;0;6;2;0;0;0;22
11715;0;0;0;3;0;3;0;2;0;0;0;0;8
11716;2;0;0;2;0;3;0;1;1;0;0;0;9
11717;0;0;0;0;0;1;1;0;0;0;0;0;2
11718;0;0;0;0;0;0;0;0;0;0;0;0;0
11719;0;0;0;0;0;0;0;0;0;0;0;0;0
11720;1;0;0;1;0;1;0;1;1;0;0;0;5
11721;0;0;0;0;0;0;0;0;0;0;0;0;0
11722;0;0;0;0;0;1;1;0;0;0;0;0;2
11723;0;0;0;0;0;0;0;0;0;0;0;0;0
11724;0;0;0;0;0;1;1;0;0;0;0;0;2
11725;0;0;0;0;0;0;0;0;0;0;0;0;0
11726;0;0;0;0;0;1;0;1;0;0;0;0;2
11727;0;0;0;0;0;0;0;0;0;0;0;0;0
11728;1;0;0;1;0;2;0;1;0;0;0;0;5
11729;1;0;0;0;0;1;0;0;0;0;0;0;2
11730;0;0;0;0;0;0;0;0;0;0;0;0;0
11731;1;0;0;1;0;1;0;0;1;0;0;0;4
11732;0;0;0;2;0;1;1;1;0;0;0;0;5
11733;0;0;0;0;0;0;0;0;0;0;0;0;0
11734;1;1;0;0;0;1;0;1;0;0;0;0;4
11735;1;0;0;3;0;6;0;3;2;0;0;0;15
11736;0;0;0;4;0;0;0;0;4;0;0;0;8
11737;0;0;0;0;0;0;0;0;0;0;0;0;0
11738;0;0;0;0;0;0;0;0;0;0;0;0;0
11739;1;0;0;1;0;3;0;2;0;0;0;0;7
11740;0;0;0;0;0;0;0;0;0;0;0;0;0
11741;0;0;1;0;0;1;0;1;0;0;0;0;3
11742;0;0;0;0;0;0;0;0;0;0;0;0;0
11743;0;0;0;0;0;0;0;0;0;0;0;0;0
11744;0;0;0;0;0;0;0;0;0;0;0;0;0
11745;4;0;1;0;0;4;0;1;0;0;0;0;10
11746;0;0;0;0;0;1;1;0;0;0;0;0;2
11747;0;0;0;0;0;0;0;0;0;0;0;0;0
11748;0;1;0;2;0;1;0;0;2;0;0;0;6
11749;0;0;0;0;0;0;0;0;0;0;0;0;0
11750;0;0;0;0;0;0;0;0;0;0;0;0;0
11751;0;0;0;2;0;1;0;0;1;0;0;0;4
11752;1;0;2;1;0;0;0;1;0;1;0;0;6
11753;0;0;0;1;0;0;0;0;1;0;0;0;2
11754;0;0;0;0;0;0;0;0;0;0;0;0;0
11755;0;0;0;1;0;0;0;0;1;0;0;0;2
11756;0;0;0;0;0;0;0;0;0;0;0;0;0
11757;0;0;0;0;0;0;0;0;0;0;0;0;0
11758;0;0;0;1;0;0;0;0;1;0;0;0;2
11759;0;0;0;0;0;0;0;0;0;0;0;0;0
11760;0;0;0;0;0;0;0;0;0;0;0;0;0
11761;0;0;0;0;0;0;0;0;0;0;0;0;0
11762;0;0;0;0;0;0;0;0;0;0;0;0;0
11763;0;0;0;1;0;0;1;0;0;0;0;0;2
11764;0;0;0;0;0;0;0;0;0;0;0;0;0
11765;0;0;0;4;0;0;0;0;4;0;0;0;8
11766;0;0;0;0;0;0;0;0;0;0;0;0;0
11767;0;0;0;2;0;0;0;0;2;0;0;0;4
11768;0;0;0;1;0;0;0;0;1;0;0;0;2
11769;0;0;0;0;0;0;0;0;0;0;0;0;0
11770;0;0;0;1;0;0;0;0;1;0;0;0;2
11771;0;0;0;0;0;0;0;0;0;0;0;0;0
11772;0;0;0;0;0;0;0;0;0;0;0;0;0
11773;0;0;0;2;0;1;0;0;1;0;0;0;4
11774;0;0;0;3;0;2;1;0;0;0;0;0;6
11775;0;0;0;1;0;0;1;0;0;0;0;0;2
11776;0;0;0;0;0;0;0;0;0;0;0;0;0
11777;0;0;0;2;0;1;0;0;1;0;0;0;4
11778;0;0;0;0;0;0;0;0;0;0;0;0;0
11779;0;0;0;2;0;0;1;0;1;0;0;0;4
11780;0;0;0;2;0;0;1;0;1;0;0;0;4
11781;0;0;0;0;0;0;0;0;0;0;0;0;0
11782;0;1;0;1;0;0;0;0;2;0;0;0;4
11783;0;0;0;0;0;0;0;0;0;0;0;0;0
11784;0;0;0;1;0;0;0;0;1;0;0;0;2
11785;0;0;0;0;0;0;0;0;0;0;0;0;0
11786;1;0;0;1;0;1;1;0;1;0;0;0;5
11787;30;0;0;41;0;30;0;1;41;0;0;0;143
11788;0;0;0;2;0;1;1;0;0;0;0;0;4
11789;0;0;0;0;0;0;0;0;0;0;0;0;0
11790;0;0;0;3;0;2;0;0;2;0;0;0;7
11791;0;0;0;0;0;0;0;0;0;0;0;0;0
11792;1;0;0;0;2;1;0;0;0;0;0;0;4
11793;0;0;0;1;0;1;0;0;0;0;0;0;2
11794;0;0;0;0;0;0;0;0;0;0;0;0;0
11795;0;0;0;1;0;0;1;0;2;0;0;0;4
11796;0;0;0;2;0;1;0;0;1;0;0;0;4
11797;0;0;0;1;0;0;0;0;1;0;0;0;2
11798;0;0;0;0;0;0;0;0;0;0;0;0;0
11799;2;0;0;1;0;2;0;0;1;0;0;0;6
11800;0;0;0;0;0;0;0;0;0;0;0;0;0
11801;0;0;1;1;0;1;0;1;1;0;0;0;5
11802;1;0;0;4;0;5;0;4;0;0;0;0;14
11803;0;0;0;1;0;0;0;0;1;0;1;0;3
11804;0;1;0;0;0;0;0;0;1;0;0;0;2
11805;0;0;0;0;0;0;0;0;0;0;0;0;0
11806;0;0;0;1;0;1;0;0;0;0;0;0;2
11807;0;0;0;0;0;0;0;0;0;0;0;0;0
11808;0;0;0;0;0;0;0;0;0;0;0;0;0
11809;0;0;0;2;0;2;0;1;0;0;0;0;5
11810;1;0;0;0;0;3;0;4;1;0;0;0;9
11811;0;0;0;0;0;0;0;0;0;0;0;0;0
11812;0;0;0;2;0;1;0;1;1;0;0;0;5
11813;0;0;0;0;0;0;0;0;0;0;0;0;0
11814;0;0;0;2;0;1;0;0;1;0;0;0;4
11815;0;0;0;1;0;2;0;1;0;0;0;0;4
11816;0;0;0;1;0;0;0;0;1;0;0;0;2
11817;0;0;0;0;0;0;0;0;0;0;0;0;0
11818;0;0;0;2;0;1;0;0;1;0;0;0;4
11819;0;1;0;1;0;2;0;1;2;0;0;0;7
11820;0;0;0;0;0;0;0;0;0;0;0;0;0
11821;0;0;0;2;0;1;1;0;0;0;0;0;4
11822;0;0;0;1;0;1;0;1;1;0;0;0;4
11823;1;0;0;3;0;4;0;0;0;0;0;0;8
11824;0;0;0;0;0;0;0;0;0;0;0;0;0
11825;0;0;0;2;0;2;0;1;0;0;0;0;5
11826;1;0;0;1;0;1;0;0;1;0;0;0;4
11827;0;0;0;2;0;1;1;0;0;0;0;0;4
11828;0;0;0;0;0;1;1;0;0;0;0;0;2
11829;0;0;0;0;0;0;0;0;0;0;0;0;0
11830;0;0;0;0;0;0;0;1;0;0;0;0;1
11831;0;0;0;0;0;0;0;0;0;0;0;0;0
11832;2;0;0;1;0;11;8;1;0;0;0;0;23
11833;0;0;0;3;0;1;0;0;2;0;0;0;6
11834;0;0;0;4;0;1;0;0;3;0;0;0;8
11835;0;0;0;1;0;3;0;2;0;0;0;0;6
11836;0;0;0;0;0;0;0;0;0;0;0;0;0
11837;0;0;0;3;0;0;0;0;3;0;0;0;6
11838;0;0;0;0;0;0;0;0;0;0;0;0;0
11839;0;0;0;2;0;1;0;0;1;0;0;0;4
11840;0;0;0;0;0;0;0;0;0;0;0;0;0
11841;0;0;0;1;0;1;0;0;0;0;0;0;2
11842;0;0;0;0;0;0;0;0;0;0;0;0;0
11843;0;1;0;1;0;2;0;0;0;0;0;0;4
11844;0;0;0;3;0;1;1;0;3;0;0;0;8
11845;0;0;0;0;0;0;0;0;0;0;0;0;0
11846;1;0;0;1;0;1;0;0;1;0;0;0;4
11847;0;0;0;3;0;0;1;0;2;0;0;0;6
11848;0;0;0;0;0;0;0;0;0;0;0;0;0
11849;0;0;0;0;0;1;2;0;0;0;0;0;3
11850;0;0;0;0;0;0;0;0;0;0;0;0;0
11851;0;0;0;2;0;1;0;0;1;0;0;0;4
11852;0;0;0;0;0;0;0;0;0;0;0;0;0
11853;0;0;0;1;0;0;0;0;1;0;0;0;2
11854;0;0;0;0;0;0;0;0;0;0;0;0;0
11855;0;0;0;2;0;1;0;0;1;0;0;0;4
11856;0;0;0;2;0;0;1;0;1;0;0;0;4
11857;0;1;0;0;0;3;0;0;0;0;0;0;4
11858;0;0;0;2;0;0;0;0;2;0;0;0;4
11859;0;0;0;3;0;1;0;0;2;0;0;0;6
11860;0;0;0;1;0;1;0;1;2;0;0;0;5
11861;0;0;0;0;0;0;0;0;0;0;0;0;0
11862;0;0;0;0;0;0;0;0;0;0;0;0;0
11863;0;0;0;1;0;0;1;0;1;0;0;0;3
11864;0;0;0;0;0;0;0;0;0;0;0;0;0
11865;0;1;1;2;0;1;0;1;3;1;0;0;10
11866;0;0;0;0;0;0;0;0;0;0;0;0;0
11867;0;0;0;0;0;0;0;0;0;0;0;0;0
11868;0;0;0;2;0;1;0;0;1;0;0;0;4
11869;0;0;0;0;0;1;1;0;0;0;0;0;2
11870;0;0;0;0;0;0;0;0;0;0;0;0;0
11871;0;0;0;2;0;1;0;0;1;0;0;0;4
11872;1;0;0;1;0;2;0;1;0;0;0;0;5
11873;0;0;0;0;0;0;0;0;0;0;0;0;0
11874;0;1;0;14;0;2;2;3;11;0;2;0;35
11875;1;0;0;3;0;4;0;0;0;0;0;0;8
11876;0;0;0;0;0;0;0;0;0;0;0;0;0
11877;0;0;0;0;0;0;0;0;0;0;0;0;0
11878;0;0;0;1;0;0;0;0;1;0;0;0;2
11879;0;0;0;0;0;0;0;0;0;0;0;0;0
11880;0;0;0;1;0;0;0;0;1;0;0;0;2
11881;0;0;0;0;0;0;0;0;0;0;0;0;0
11882;0;0;0;2;0;1;0;0;1;0;0;0;4
11883;0;0;0;3;0;2;1;2;1;0;0;0;9
11884;0;0;0;2;0;1;0;0;1;0;0;0;4
11885;0;2;0;1;0;2;0;0;1;0;0;0;6
11886;0;0;0;1;0;0;0;0;1;0;0;0;2
11887;0;0;0;0;0;0;0;0;0;0;0;0;0
11888;0;0;0;1;0;2;0;1;0;0;0;0;4
11889;0;0;0;0;0;0;0;0;0;0;0;0;0
11890;0;0;0;1;0;2;0;2;1;0;0;0;6
11891;0;1;0;1;0;2;0;2;2;0;0;0;8
11892;0;0;0;4;0;1;0;0;4;0;0;0;9
11893;6;0;0;7;0;13;0;7;0;0;0;0;33
11894;0;0;0;1;0;0;0;0;1;0;0;0;2
11895;0;0;0;0;0;0;0;0;0;0;0;0;0
11896;1;0;0;1;0;2;0;1;0;0;0;0;5
11897;0;0;0;0;0;0;0;0;0;0;0;0;0
11898;0;0;0;2;0;0;1;0;1;0;0;0;4
11899;0;0;0;1;0;0;0;0;1;0;0;0;2
11900;0;0;0;0;0;0;0;0;0;0;0;0;0
11901;0;0;0;2;0;4;0;2;0;0;0;0;8
11902;0;0;0;1;0;1;0;0;0;0;0;0;2
11903;0;0;0;0;0;0;0;0;0;0;0;0;0
11904;0;0;0;0;0;0;0;0;0;0;0;0;0
11905;0;0;0;0;0;0;0;0;0;0;0;0;0
11906;0;2;0;0;0;2;0;0;0;0;0;0;4
11907;0;0;0;0;0;0;0;0;0;0;0;0;0
11908;0;0;0;1;0;0;0;0;1;0;0;0;2
11909;0;0;0;0;0;0;0;0;0;0;0;0;0
11910;0;0;0;0;0;0;0;0;0;0;0;0;0
11911;0;0;0;2;0;1;2;0;0;0;0;0;5
11912;0;0;0;3;0;1;0;0;2;0;0;0;6
11913;2;0;0;0;0;2;0;1;0;0;1;0;6
11914;0;0;0;1;0;1;1;1;1;0;0;0;5
11915;0;0;0;0;0;0;0;0;0;0;0;0;0
11916;0;0;0;1;0;0;0;0;1;0;0;0;2
11917;0;0;0;0;0;0;0;0;0;0;0;0;0
11918;0;0;0;2;0;1;0;0;1;0;0;0;4
11919;0;0;0;3;0;5;1;3;0;0;0;0;12
11920;0;0;0;0;0;0;0;0;0;0;0;0;0
11921;0;0;0;2;0;0;0;0;2;0;0;0;4
11922;0;0;0;0;0;0;0;0;0;0;0;0;0
11923;0;0;0;0;0;0;0;0;0;0;0;0;0
11924;0;0;0;1;0;0;0;0;1;0;0;0;2
11925;0;0;0;0;0;0;0;0;0;0;0;0;0
11926;0;0;0;2;0;0;0;0;2;0;0;0;4
11927;0;0;0;0;0;0;0;0;0;0;0;0;0
11928;0;0;0;2;0;1;0;0;1;0;0;0;4
11929;0;0;0;0;0;0;0;0;0;0;0;0;0
11930;0;0;0;3;0;3;1;0;0;0;0;0;7
11931;1;0;0;2;0;1;1;0;1;0;0;0;6
11932;1;0;0;0;0;2;0;1;0;0;0;0;4
11933;0;0;0;2;0;2;0;1;2;0;0;0;7
11934;0;1;1;1;0;2;0;0;1;0;0;0;6
11935;0;0;0;0;0;0;0;0;0;0;0;0;0
11936;0;0;0;3;0;2;0;2;1;0;0;0;8
11937;0;0;0;0;0;0;0;0;0;0;0;0;0
11938;1;0;0;0;0;1;0;0;0;0;0;0;2
11939;0;0;0;0;0;0;0;0;0;0;0;0;0
11940;0;0;0;0;0;1;0;1;1;0;0;0;3
11941;0;0;0;0;0;0;0;0;0;0;0;0;0
11942;0;0;0;0;0;0;0;0;0;0;0;0;0
11943;0;0;0;5;0;3;0;2;3;0;0;0;13
11944;0;0;0;2;0;4;2;0;2;0;0;0;10
11945;0;0;0;0;0;0;0;0;0;0;0;0;0
11946;0;0;0;5;0;1;0;0;4;0;0;0;10
11947;0;0;0;1;0;0;0;0;1;0;0;0;2
11948;0;0;0;0;0;0;0;0;0;0;0;0;0
11949;0;0;0;0;0;0;0;0;0;0;0;0;0
11950;0;0;0;4;0;3;0;1;2;0;0;0;10
11951;0;0;0;0;0;0;0;0;0;0;0;0;0
11952;0;0;0;2;0;0;2;0;0;0;0;0;4
11953;0;0;0;2;0;0;0;0;2;0;0;0;4
11954;0;0;0;0;0;0;0;0;0;0;0;0;0
11955;0;0;0;0;0;0;0;0;0;0;0;0;0
11956;0;0;0;1;0;0;0;0;1;0;0;0;2
11957;0;0;0;0;0;13;0;13;0;0;0;0;26
11958;0;0;0;2;0;0;0;0;2;0;0;0;4
11959;1;1;0;8;0;2;0;1;6;0;0;0;19
11960;0;0;0;1;0;1;0;0;0;0;3;0;5
11961;0;0;0;2;0;1;0;1;1;0;0;0;5
11962;0;0;0;3;0;0;0;0;3;0;0;0;6
11963;0;0;0;2;0;0;0;0;2;0;0;0;4
11964;0;0;0;2;0;0;0;0;2;0;0;0;4
11965;0;0;0;2;0;1;0;0;1;0;0;0;4
11966;0;1;0;3;0;0;0;0;2;0;0;0;6
11967;0;0;0;3;0;2;0;1;2;0;0;0;8
11968;0;0;0;1;0;1;0;0;0;0;0;0;2
11969;0;0;0;0;0;0;0;0;0;0;0;0;0
11970;0;0;0;0;0;0;0;0;0;0;0;0;0
11971;0;2;0;1;0;3;0;0;0;0;0;0;6
11972;0;0;0;0;0;0;0;0;0;0;0;0;0
11973;0;0;0;2;0;0;1;0;1;0;0;0;4
11974;0;0;0;2;0;2;0;0;0;0;0;0;4
11975;0;0;0;0;0;0;0;0;0;0;0;0;0
11976;0;0;0;0;0;0;0;0;0;0;0;0;0
11977;0;0;1;1;0;1;0;2;0;1;0;0;6
11978;0;0;0;0;0;0;0;0;0;0;0;0;0
11979;0;0;0;2;0;1;0;0;1;0;0;0;4
11980;0;0;0;3;0;0;1;0;2;0;0;0;6
11981;0;0;0;1;0;0;0;0;1;0;0;0;2
11982;0;0;0;0;0;0;0;0;0;0;0;0;0
11983;0;0;0;1;0;0;0;0;1;0;0;0;2
11984;0;0;0;0;0;0;0;0;0;0;0;0;0
11985;0;0;0;2;0;1;0;0;1;0;0;0;4
11986;0;1;0;1;0;1;0;0;1;0;0;0;4
11987;0;0;0;0;0;2;2;0;0;0;0;0;4
11988;0;0;0;0;0;0;0;0;0;0;0;0;0
11989;0;0;0;0;0;0;0;0;0;0;0;0;0
11990;0;0;0;2;0;0;1;0;1;0;0;0;4
11991;0;0;0;2;0;1;0;1;1;0;0;0;5
11992;0;0;0;3;0;2;0;0;1;0;0;0;6
11993;0;0;0;0;0;0;0;0;0;0;0;0;0
11994;0;0;0;0;0;2;0;3;0;0;0;0;5
11995;2;0;0;1;0;2;0;0;0;0;0;0;5
11996;0;0;0;0;0;0;0;0;0;0;0;0;0
11997;0;0;0;2;0;1;0;0;1;0;0;0;4
11998;1;0;0;0;1;3;0;3;0;0;0;0;8
11999;0;0;0;0;0;0;0;0;0;0;0;0;0
12000;1;0;0;2;0;3;0;1;0;0;0;0;7
12001;0;0;0;0;0;0;0;0;0;0;0;0;0
12002;0;0;0;1;0;2;0;2;0;0;0;0;5
12003;0;0;0;0;0;0;0;0;0;0;0;0;0
12004;1;0;0;3;0;4;0;0;0;0;0;0;8
12005;0;0;0;0;0;1;1;0;0;0;0;0;2
12006;0;0;0;0;0;0;0;0;0;0;0;0;0
12007;5;0;0;1;0;6;0;0;0;0;0;0;12
12008;0;0;0;0;0;0;0;1;0;0;0;0;1
12009;0;0;0;0;0;0;0;0;0;0;0;0;0
12010;0;0;0;1;0;2;0;2;0;0;0;0;5
12011;0;0;0;1;0;0;0;0;1;0;0;0;2
12012;0;0;0;0;0;0;0;0;0;0;0;0;0
12013;0;0;0;2;0;1;1;0;0;0;0;0;4
12014;0;0;0;1;0;1;0;0;0;0;1;0;3
12015;0;0;0;2;0;2;0;0;0;0;0;0;4
12016;0;0;0;0;0;0;0;0;0;0;0;0;0
12017;1;0;0;4;0;8;0;6;1;0;0;0;20
12018;0;0;0;1;0;2;0;1;0;0;0;0;4
12019;0;0;0;2;0;0;1;0;1;0;0;0;4
12020;0;0;0;1;0;2;0;2;0;0;0;0;5
12021;0;0;0;2;0;1;0;0;1;0;0;0;4
12022;0;0;0;0;0;0;0;0;0;0;0;0;0
12023;0;0;0;1;0;0;0;0;1;0;0;0;2
12024;0;0;0;0;0;0;0;0;0;0;0;0;0
12025;0;0;0;0;0;0;0;0;0;0;0;0;0
12026;0;0;0;0;0;1;1;0;0;0;0;0;2
12027;0;0;0;0;0;0;0;0;0;0;0;0;0
12028;0;0;0;1;0;0;0;0;1;0;0;0;2
12029;0;0;0;0;0;0;0;0;0;0;0;0;0
12030;3;0;0;5;0;6;0;0;2;0;0;0;16
12031;7;0;0;1;0;7;0;0;1;0;0;0;16
12032;0;0;0;0;0;0;0;0;0;0;0;0;0
12033;0;0;0;0;0;0;0;0;0;0;0;0;0
12034;0;0;0;2;0;0;0;0;2;0;0;0;4
12035;0;0;0;0;0;0;0;0;0;0;0;0;0
12036;0;0;0;4;0;3;0;3;2;0;0;0;12
12037;0;0;0;2;0;0;0;0;2;0;0;0;4
12038;0;0;0;0;0;0;0;0;0;0;0;0;0
12039;0;0;0;0;0;0;0;0;0;0;0;0;0
12040;0;7;1;5;0;6;1;1;8;0;0;0;29
12041;0;0;0;0;0;0;0;0;0;0;0;0;0
12042;1;0;0;9;0;10;0;9;0;0;0;0;29
12043;0;0;0;2;0;1;0;0;1;0;0;0;4
12044;0;0;0;0;0;0;0;0;0;0;0;0;0
12045;0;0;0;1;0;0;0;0;1;0;0;0;2
12046;0;0;0;0;0;0;0;0;0;0;0;0;0
12047;0;0;0;0;0;0;0;0;0;0;0;0;0
12048;0;0;0;0;0;0;0;0;0;0;0;0;0
12049;0;0;0;2;0;2;0;1;0;0;0;0;5
12050;0;0;0;0;0;0;0;0;0;0;0;0;0
12051;0;0;0;2;0;2;0;1;0;0;0;0;5
12052;0;0;0;1;0;0;0;0;1;0;0;0;2
12053;0;0;0;0;0;0;0;0;0;0;0;0;0
12054;0;0;0;1;0;0;0;1;1;0;0;0;3
12055;0;0;0;0;0;0;0;0;0;0;0;0;0
12056;0;0;0;2;0;2;0;0;1;0;0;0;5
12057;0;0;0;0;0;1;1;0;0;0;0;0;2
12058;0;0;0;0;0;0;0;0;0;0;0;0;0
12059;0;0;0;5;0;2;0;0;4;0;0;0;11
12060;0;0;0;2;0;1;1;0;0;0;0;0;4
12061;0;1;0;0;0;4;2;2;0;0;6;1;16
12062;0;0;0;2;0;2;0;0;1;0;0;0;5
12063;0;0;0;2;0;0;1;0;1;0;0;0;4
12064;0;0;0;4;0;0;0;0;4;0;0;0;8
12065;0;0;0;0;0;1;1;0;0;0;0;0;2
12066;0;0;0;0;0;0;0;0;0;0;0;0;0
12067;0;1;0;2;0;3;0;0;0;0;0;0;6
12068;0;1;0;2;0;2;0;0;3;0;0;0;8
12069;0;0;0;1;0;0;0;0;1;0;0;0;2
12070;0;0;0;0;0;0;0;0;0;0;0;0;0
12071;0;0;0;1;0;2;0;1;0;0;0;0;4
12072;0;0;0;3;0;0;1;0;2;0;0;0;6
12073;0;0;0;0;0;0;0;0;0;0;0;0;0
12074;0;0;0;0;0;1;1;0;0;0;0;0;2
12075;0;0;0;0;0;0;0;0;0;0;0;0;0
12076;1;0;0;0;0;1;0;0;0;0;0;0;2
12077;0;0;0;0;0;0;0;0;0;0;0;0;0
12078;1;0;0;1;0;2;0;0;1;0;0;0;5
12079;0;0;0;3;0;4;0;2;2;0;0;0;11
12080;0;0;0;1;0;1;1;0;0;0;0;0;3
12081;0;0;0;2;0;0;0;0;2;0;0;0;4
12082;0;0;0;2;0;0;1;0;1;0;0;0;4
12083;1;0;0;2;0;3;0;2;0;0;0;0;8
12084;1;0;0;1;0;2;0;0;0;0;0;0;4
12085;0;0;0;0;0;0;0;0;0;0;0;0;0
12086;0;0;0;2;0;2;0;1;1;0;0;0;6
12087;0;0;0;0;0;0;0;0;0;0;0;0;0
12088;0;0;0;3;0;1;0;0;2;0;0;0;6
12089;0;0;0;6;0;3;0;0;3;0;0;0;12
12090;0;0;0;0;0;0;0;0;0;0;0;0;0
12091;0;0;0;0;0;0;0;0;0;0;0;0;0
12092;0;0;0;4;0;3;0;1;2;0;0;0;10
12093;0;0;0;1;0;1;0;0;1;0;0;0;3
12094;0;0;0;0;0;0;0;0;0;0;0;0;0
12095;1;0;0;1;0;2;0;1;0;0;0;0;5
12096;0;0;0;1;0;0;0;0;1;0;0;0;2
12097;0;0;0;0;0;0;0;0;0;0;0;0;0
12098;0;0;0;3;0;0;1;0;2;0;0;0;6
12099;0;0;0;2;0;0;1;0;1;0;0;0;4
12100;0;0;0;2;0;0;2;0;0;0;0;0;4
12101;0;0;0;0;0;0;0;0;0;0;0;0;0
12102;0;0;0;0;0;0;0;0;0;0;0;0;0
12103;0;0;0;0;0;0;0;0;0;0;0;0;0
12104;0;0;0;0;0;1;1;0;0;0;0;0;2
12105;0;0;0;0;0;0;0;0;0;0;0;0;0
12106;0;0;0;2;0;2;0;0;1;0;0;0;5
12107;0;0;0;1;0;0;0;0;1;0;0;0;2
12108;0;0;0;0;0;0;0;0;0;0;0;0;0
12109;0;0;0;2;0;1;1;0;0;0;0;0;4
12110;0;0;0;0;0;2;0;2;0;0;0;0;4
12111;0;1;0;2;0;0;0;0;3;0;0;0;6
12112;0;0;0;2;0;1;0;0;1;0;0;0;4
12113;1;0;0;1;0;2;0;1;0;0;0;0;5
12114;0;0;0;0;0;0;1;0;0;0;0;0;1
12115;0;0;0;0;0;0;0;0;0;0;0;0;0
12116;0;0;0;2;0;1;0;1;1;0;0;0;5
12117;0;0;0;6;0;0;1;0;5;0;0;0;12
12118;0;0;0;0;0;0;0;0;0;0;0;0;0
12119;0;0;0;3;0;0;0;0;3;0;0;0;6
12120;0;0;1;3;0;0;0;2;3;1;0;0;10
12121;0;0;0;0;0;0;0;0;0;0;0;0;0
12122;1;0;0;2;0;2;0;0;1;0;0;0;6
12123;0;0;0;1;0;0;1;0;1;0;0;0;3
12124;0;0;0;2;0;1;0;0;1;0;0;0;4
12125;0;0;0;0;0;0;0;0;0;0;0;0;0
12126;0;0;0;0;0;0;0;0;0;0;0;0;0
12127;0;0;0;1;0;0;0;0;1;0;0;0;2
12128;0;0;0;0;0;0;0;0;0;0;0;0;0
12129;0;0;0;0;0;0;0;0;0;0;0;0;0
12130;0;3;0;3;0;2;0;0;3;0;0;0;11
12131;0;0;0;0;0;1;1;0;0;0;0;0;2
12132;0;0;0;0;0;0;0;0;0;0;0;0;0
12133;0;0;0;4;0;0;3;0;1;0;0;0;8
12134;0;0;0;0;0;0;0;0;0;0;0;0;0
12135;0;0;0;0;0;1;1;0;0;0;0;0;2
12136;0;0;0;0;0;0;0;0;0;0;0;0;0
12137;0;0;0;0;0;0;0;0;0;0;0;0;0
12138;0;0;0;0;0;0;0;0;0;0;0;0;0
12139;0;0;0;2;0;1;0;1;2;0;0;0;6
12140;0;0;0;0;0;0;0;0;0;0;0;0;0
12141;0;0;0;1;0;0;0;0;1;0;0;0;2
12142;0;0;0;0;0;0;0;0;0;0;0;0;0
12143;0;0;0;2;0;1;0;0;1;0;0;0;4
12144;0;0;0;2;0;1;0;1;2;0;0;0;6
12145;0;0;0;2;0;0;1;0;1;0;0;0;4
12146;0;0;0;2;0;1;1;0;1;0;0;0;5
12147;0;0;0;1;0;1;0;0;1;0;0;0;3
